name,image,price,product_link,product_type
Trek Cargo Stormwear™ Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7445M_SS_X_EC_0","₹1,499.00",/trek-cargo-stormwear%E2%84%A2-shorts/p/P60533901.html,jeans
Regular Fit Ultimate Chino,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6074M_F3_X_EC_90","₹1,749.00",/regular-fit-ultimate-chino/p/P60534864.html,jeans
Straight Fit Jeans with Stormwear™,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_8450M_Y0_X_EC_0","₹1,999.00",/straight-fit-jeans-with-stormwear%E2%84%A2/p/P22388937.html,jeans
Regular Fit Heritage Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6302M_F0_X_EC_0","₹1,999.00",/regular-fit-heritage-chinos/p/P60502692.html,jeans
Slim Fit Stretch Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6601S_F3_X_EC_0","₹1,149.00",/slim-fit-stretch-chinos/p/P60216049.html,jeans
Cuffed Cotton Jogger,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_1699M_UT_X_EC_0","₹1,749.00",/cuffed-cotton-jogger/p/P60457655.html,jeans
Slim Fit 360 Flex Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1389S_Y0_X_EC_0","₹1,999.00",/slim-fit-360-flex-jeans/p/P60369985.html,jeans
Regular Fit Italian Stretch Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6480M_F0_X_EC_0","₹2,499.00",/regular-fit-italian-stretch-chinos/p/P60454707.html,jeans
Straight Fit Stretch Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1616M_NZ_X_EC_0","₹1,399.00",/straight-fit-stretch-jeans/p/P60209694.html,jeans
Slim Fit Stretch Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1615S_Y0_X_EC_0","₹1,399.00",/slim-fit-stretch-jeans/p/P60201822.html,jeans
Skinny Fit Stretch Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1615Y_XB_X_EC_0","₹1,399.00",/skinny-fit-stretch-jeans/p/P60201893.html,jeans
Pure Cotton Straight Fit Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6540M_E3_X_EC_90",₹999.00,/pure-cotton-straight-fit-jeans/p/P60216352.html,jeans
Pure Cotton Chinos with Stormwear™,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6240M_NZ_X_EC_0","₹1,249.00",/pure-cotton-chinos-with-stormwear%E2%84%A2/p/P60281378.html,jeans
Regular Fit Stretch Chino,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6612M_F3_X_EC_90",₹999.00,/regular-fit-stretch-chino/p/P60281313.html,jeans
